,X,Y
31199,34544,68464
31200,35312,68464
31201,35824,68464
31202,36080,68464
31203,36848,68464
31204,37104,68464
31205,37616,68464
31206,37872,68464
31207,38384,68464
31208,38640,68464
31209,39664,68464
31210,40176,68464
31211,40432,68464
31212,40688,68464
31213,41200,68464
31214,41712,68464
31215,42224,68464
31216,42480,68464
31217,42736,68464
31218,42992,68464
31219,43248,68464
31220,43504,68464
31221,44016,68464
31222,44528,68464
31223,44784,68464
31224,45040,68464
31225,45296,68464
31226,46832,68464
31227,47088,68464
31228,47856,68464
31229,48368,68464
31230,48880,68464
31231,49136,68464
31232,49648,68464
31233,49904,68464
31234,50160,68464
31235,50928,68464
31236,51440,68464
31237,51696,68464
31238,52720,68464
31239,52976,68464
31240,53232,68464
31241,53488,68464
31242,53744,68464
31243,54256,68464
31244,54512,68464
31245,54768,68464
31246,55024,68464
31247,55280,68464
31248,55536,68464
31249,55792,68464
31250,56048,68464
31251,56560,68464
31252,56816,68464
31253,57328,68464
31254,57840,68464
31255,58352,68464
31256,58864,68464
31257,59632,68464
31258,59888,68464
31259,60912,68464
31260,61424,68464
31261,61680,68464
31262,61936,68464
31263,20464,68720
31264,20720,68720
31265,20976,68720
31266,21744,68720
31267,22000,68720
31268,23024,68720
31269,23280,68720
31270,23792,68720
31271,24304,68720
31272,24816,68720
31273,25328,68720
31274,26096,68720
31275,26608,68720
31276,26864,68720
31277,28400,68720
31278,29424,68720
31279,30448,68720
31280,30704,68720
31281,30960,68720
31282,31216,68720
31283,31728,68720
31284,32752,68720
31285,33264,68720
31286,33776,68720
31287,34032,68720
31288,34544,68720
31289,34800,68720
31290,35312,68720
31291,35824,68720
31292,36080,68720
31293,36848,68720
31294,37104,68720
31295,37360,68720
31296,37616,68720
31297,37872,68720
31298,39152,68720
31299,39408,68720
31300,39664,68720
31301,40176,68720
31302,41456,68720
31303,41712,68720
31304,41968,68720
31305,43248,68720
31306,43760,68720
31307,44016,68720
31308,44272,68720
31309,44528,68720
31310,44784,68720
31311,45296,68720
31312,45552,68720
31313,45808,68720
31314,46320,68720
31315,47344,68720
31316,48368,68720
31317,49136,68720
31318,49648,68720
31319,49904,68720
31320,50160,68720
31321,50416,68720
31322,50672,68720
31323,51440,68720
31324,52208,68720
31325,53744,68720
31326,55024,68720
31327,55536,68720
31328,56048,68720
31329,56816,68720
31330,57840,68720
31331,58096,68720
31332,58352,68720
31333,58608,68720
31334,59120,68720
31335,60144,68720
31336,60400,68720
31337,60656,68720
31338,61168,68720
31339,61424,68720
31340,61680,68720
31341,20464,68976
31342,20976,68976
31343,21232,68976
31344,21488,68976
31345,21744,68976
31346,22512,68976
31347,22768,68976
31348,23024,68976
31349,23280,68976
31350,24048,68976
31351,24560,68976
31352,24816,68976
31353,25584,68976
31354,26096,68976
31355,26352,68976
31356,26608,68976
31357,27888,68976
31358,28400,68976
31359,28912,68976
31360,30192,68976
31361,30704,68976
31362,31472,68976
31363,32240,68976
31364,32496,68976
31365,32752,68976
31366,33264,68976
31367,34032,68976
31368,35056,68976
31369,35312,68976
31370,37360,68976
31371,37616,68976
31372,37872,68976
31373,38640,68976
31374,38896,68976
31375,39664,68976
31376,40176,68976
31377,40688,68976
31378,41200,68976
31379,41456,68976
31380,41968,68976
31381,42224,68976
31382,42480,68976
31383,42736,68976
31384,43504,68976
31385,43760,68976
31386,44016,68976
31387,44528,68976
31388,45552,68976
31389,45808,68976
31390,46064,68976
31391,46320,68976
31392,46576,68976
31393,47088,68976
31394,48112,68976
31395,48368,68976
31396,49392,68976
31397,50160,68976
31398,50672,68976
31399,51440,68976
31400,51952,68976
31401,54256,68976
31402,54512,68976
31403,55280,68976
31404,55536,68976
31405,56816,68976
31406,57072,68976
31407,57840,68976
31408,58096,68976
31409,58608,68976
31410,58864,68976
31411,59120,68976
31412,59888,68976
31413,60656,68976
31414,21232,69232
31415,22000,69232
31416,22256,69232
31417,24048,69232
31418,24304,69232
31419,24560,69232
31420,25328,69232
31421,25584,69232
31422,25840,69232
31423,26096,69232
31424,26352,69232
31425,28656,69232
31426,29424,69232
31427,30960,69232
31428,31984,69232
31429,32240,69232
31430,32752,69232
31431,33264,69232
31432,34288,69232
31433,34544,69232
31434,34800,69232
31435,35312,69232
31436,36080,69232
31437,36848,69232
31438,37360,69232
31439,37616,69232
31440,37872,69232
31441,38384,69232
31442,38896,69232
31443,39408,69232
31444,39664,69232
31445,39920,69232
31446,40688,69232
31447,41200,69232
31448,41968,69232
31449,42224,69232
31450,42992,69232
31451,43248,69232
31452,43504,69232
31453,43760,69232
31454,44016,69232
31455,44272,69232
31456,44528,69232
31457,44784,69232
31458,45040,69232
31459,45552,69232
31460,46064,69232
31461,46320,69232
31462,47088,69232
31463,47600,69232
31464,48624,69232
31465,48880,69232
31466,49392,69232
31467,49648,69232
31468,50160,69232
31469,50672,69232
31470,51696,69232
31471,51952,69232
31472,52208,69232
31473,53232,69232
31474,53488,69232
31475,53744,69232
31476,54000,69232
31477,55792,69232
31478,56560,69232
31479,56816,69232
31480,57072,69232
31481,57328,69232
31482,57584,69232
31483,58352,69232
31484,58608,69232
31485,21744,69488
31486,22000,69488
31487,22512,69488
31488,23024,69488
31489,23280,69488
31490,23536,69488
31491,23792,69488
31492,24304,69488
31493,25328,69488
31494,25584,69488
31495,25840,69488
31496,27632,69488
31497,27888,69488
31498,29680,69488
31499,30192,69488
31500,30960,69488
31501,31472,69488
31502,31728,69488
31503,31984,69488
31504,32240,69488
31505,32752,69488
31506,33008,69488
31507,33776,69488
31508,34032,69488
31509,34544,69488
31510,35056,69488
31511,35312,69488
31512,36592,69488
31513,37104,69488
31514,37616,69488
31515,38128,69488
31516,38640,69488
31517,39920,69488
31518,40176,69488
31519,40432,69488
31520,40688,69488
31521,41200,69488
31522,41712,69488
31523,41968,69488
31524,42224,69488
31525,42480,69488
31526,42992,69488
31527,43248,69488
31528,43760,69488
31529,44016,69488
31530,44528,69488
31531,44784,69488
31532,45296,69488
31533,45552,69488
31534,45808,69488
31535,47344,69488
31536,47600,69488
31537,47856,69488
31538,48368,69488
31539,48624,69488
31540,50416,69488
31541,50672,69488
31542,50928,69488
31543,51184,69488
31544,51440,69488
31545,51696,69488
31546,51952,69488
31547,52464,69488
31548,52720,69488
31549,52976,69488
31550,53232,69488
31551,53744,69488
31552,54768,69488
31553,56048,69488
31554,56560,69488
31555,57072,69488
31556,57584,69488
31557,57840,69488
31558,58352,69488
31559,58864,69488
31560,59120,69488
31561,60400,69488
31562,60656,69488
31563,60912,69488
31564,61168,69488
31565,23792,69744
31566,24304,69744
31567,24560,69744
31568,25328,69744
31569,25584,69744
31570,25840,69744
31571,27120,69744
31572,27376,69744
31573,28144,69744
31574,28400,69744
31575,28656,69744
31576,28912,69744
31577,29168,69744
31578,30192,69744
31579,31216,69744
31580,32240,69744
31581,32496,69744
31582,33520,69744
31583,34032,69744
31584,34288,69744
31585,34544,69744
31586,34800,69744
31587,35824,69744
31588,36080,69744
31589,36848,69744
31590,37360,69744
31591,37616,69744
31592,37872,69744
31593,38640,69744
31594,39152,69744
31595,39920,69744
31596,40176,69744
31597,40688,69744
31598,41968,69744
31599,42224,69744
31600,42736,69744
31601,43248,69744
31602,43760,69744
31603,44016,69744
31604,44272,69744
31605,44528,69744
31606,44784,69744
31607,45040,69744
31608,45552,69744
31609,46320,69744
31610,47600,69744
31611,47856,69744
31612,48880,69744
31613,49136,69744
31614,49648,69744
31615,50416,69744
31616,50672,69744
31617,51184,69744
31618,51696,69744
31619,52208,69744
31620,52464,69744
31621,52720,69744
31622,54000,69744
31623,55024,69744
31624,55280,69744
31625,55536,69744
31626,55792,69744
31627,56048,69744
31628,56304,69744
31629,56816,69744
31630,57072,69744
31631,57328,69744
31632,57584,69744
31633,57840,69744
31634,58096,69744
31635,58352,69744
31636,58864,69744
31637,59888,69744
31638,60400,69744
31639,60656,69744
31640,60912,69744
31641,61168,69744
31642,61424,69744
31643,22768,70000
31644,23280,70000
31645,23792,70000
31646,24560,70000
31647,24816,70000
31648,25328,70000
31649,27632,70000
31650,28144,70000
31651,28912,70000
31652,29680,70000
31653,30192,70000
31654,30448,70000
31655,30960,70000
31656,32240,70000
31657,32752,70000
31658,33008,70000
31659,33776,70000
31660,34032,70000
31661,34288,70000
31662,37104,70000
31663,37616,70000
31664,38128,70000
31665,38384,70000
31666,39664,70000
31667,40176,70000
31668,41456,70000
31669,41968,70000
31670,42736,70000
31671,42992,70000
31672,43248,70000
31673,43760,70000
31674,44272,70000
31675,44528,70000
31676,44784,70000
31677,45040,70000
31678,45296,70000
31679,45552,70000
31680,45808,70000
31681,46320,70000
31682,46576,70000
31683,46832,70000
31684,47088,70000
31685,47344,70000
31686,48112,70000
31687,48368,70000
31688,48624,70000
31689,48880,70000
31690,49136,70000
31691,49392,70000
31692,49904,70000
31693,50416,70000
31694,51696,70000
31695,51952,70000
31696,52208,70000
31697,52464,70000
31698,52720,70000
31699,52976,70000
31700,53744,70000
31701,54000,70000
31702,54256,70000
31703,55024,70000
31704,56560,70000
31705,56816,70000
31706,57072,70000
31707,57328,70000
31708,57584,70000
31709,58352,70000
31710,58864,70000
31711,59376,70000
31712,59888,70000
31713,22000,70256
31714,22256,70256
31715,23024,70256
31716,23280,70256
31717,23536,70256
31718,24304,70256
31719,24560,70256
31720,24816,70256
31721,27120,70256
31722,27632,70256
31723,27888,70256
31724,28912,70256
31725,29168,70256
31726,30704,70256
31727,31472,70256
31728,31728,70256
31729,32496,70256
31730,32752,70256
31731,33264,70256
31732,33520,70256
31733,33776,70256
31734,34032,70256
31735,34544,70256
31736,35312,70256
31737,35824,70256
31738,36080,70256
31739,36592,70256
31740,37616,70256
31741,37872,70256
31742,38128,70256
31743,38384,70256
31744,38896,70256
31745,39152,70256
31746,39408,70256
31747,39920,70256
31748,40432,70256
31749,40944,70256
31750,41200,70256
31751,41712,70256
31752,42224,70256
31753,42992,70256
31754,43504,70256
31755,43760,70256
31756,44528,70256
31757,44784,70256
31758,45040,70256
31759,45296,70256
31760,45552,70256
31761,46576,70256
31762,46832,70256
31763,47600,70256
31764,47856,70256
31765,48112,70256
31766,48624,70256
31767,48880,70256
31768,49648,70256
31769,49904,70256
31770,50160,70256
31771,50416,70256
31772,51952,70256
31773,52208,70256
31774,52464,70256
31775,53232,70256
31776,54000,70256
31777,54256,70256
31778,54768,70256
31779,55280,70256
31780,56048,70256
31781,57328,70256
31782,57584,70256
31783,58352,70256
31784,58864,70256
31785,59632,70256
31786,22256,70512
31787,23024,70512
31788,23280,70512
31789,23536,70512
31790,23792,70512
31791,24048,70512
31792,24304,70512
31793,25072,70512
31794,26864,70512
31795,27120,70512
31796,27376,70512
31797,27888,70512
31798,28656,70512
31799,28912,70512
31800,29168,70512
31801,29680,70512
31802,30960,70512
31803,31472,70512
31804,31984,70512
31805,33264,70512
31806,33776,70512
31807,35056,70512
31808,36336,70512
31809,36848,70512
31810,37360,70512
31811,37872,70512
31812,38128,70512
31813,38384,70512
31814,38896,70512
31815,39152,70512
31816,39920,70512
31817,40176,70512
31818,40432,70512
31819,40688,70512
31820,40944,70512
31821,42224,70512
31822,42736,70512
31823,43248,70512
31824,43504,70512
31825,45296,70512
31826,45552,70512
31827,46064,70512
31828,46832,70512
31829,47600,70512
31830,48112,70512
31831,48368,70512
31832,48624,70512
31833,48880,70512
31834,49136,70512
31835,49648,70512
31836,49904,70512
31837,50160,70512
31838,50928,70512
31839,51952,70512
31840,52208,70512
31841,52464,70512
31842,52720,70512
31843,54000,70512
31844,54512,70512
31845,55024,70512
31846,55792,70512
31847,56048,70512
31848,56816,70512
31849,57072,70512
31850,57328,70512
31851,57840,70512
31852,59120,70512
31853,59376,70512
31854,59632,70512
31855,59888,70512
31856,60144,70512
31857,60656,70512
31858,22256,70768
31859,22512,70768
31860,22768,70768
31861,23536,70768
31862,24304,70768
31863,26608,70768
31864,28144,70768
31865,28656,70768
31866,29424,70768
31867,29680,70768
31868,29936,70768
31869,30448,70768
31870,30704,70768
31871,30960,70768
31872,31728,70768
31873,32752,70768
31874,33776,70768
31875,34288,70768
31876,34544,70768
31877,35056,70768
31878,35312,70768
31879,36592,70768
31880,36848,70768
31881,37104,70768
31882,37360,70768
31883,38896,70768
31884,39152,70768
31885,39920,70768
31886,41456,70768
31887,41712,70768
31888,41968,70768
31889,42992,70768
31890,43248,70768
31891,44016,70768
31892,45040,70768
31893,45552,70768
31894,46064,70768
31895,46320,70768
31896,46576,70768
31897,47088,70768
31898,47600,70768
31899,48624,70768
31900,49392,70768
31901,49648,70768
31902,50160,70768
31903,50416,70768
31904,50672,70768
31905,50928,70768
31906,51696,70768
31907,51952,70768
31908,52464,70768
31909,52720,70768
31910,52976,70768
31911,54256,70768
31912,54768,70768
31913,55536,70768
31914,56048,70768
31915,56304,70768
31916,56560,70768
31917,58608,70768
31918,58864,70768
31919,59120,70768
31920,59376,70768
31921,60144,70768
31922,60656,70768
31923,60912,70768
31924,22768,71024
31925,23024,71024
31926,23536,71024
31927,24048,71024
31928,24304,71024
31929,27376,71024
31930,27888,71024
31931,28144,71024
31932,29168,71024
31933,29424,71024
31934,29936,71024
31935,30192,71024
31936,30704,71024
31937,31472,71024
31938,31728,71024
31939,32752,71024
31940,33008,71024
31941,33264,71024
31942,33520,71024
31943,34288,71024
31944,34544,71024
31945,35056,71024
31946,35824,71024
31947,36080,71024
31948,36336,71024
31949,36848,71024
31950,37104,71024
31951,37616,71024
31952,37872,71024
31953,38128,71024
31954,39152,71024
31955,39408,71024
31956,40176,71024
31957,41456,71024
31958,42992,71024
31959,43504,71024
31960,44016,71024
31961,44272,71024
31962,44528,71024
31963,45040,71024
31964,45296,71024
31965,45552,71024
31966,46064,71024
31967,46320,71024
31968,47600,71024
31969,48112,71024
31970,49392,71024
31971,49648,71024
31972,49904,71024
31973,50160,71024
31974,50672,71024
31975,51184,71024
31976,51696,71024
31977,51952,71024
31978,52464,71024
31979,52976,71024
31980,53232,71024
31981,54000,71024
31982,55024,71024
31983,55280,71024
31984,55792,71024
31985,56048,71024
31986,56304,71024
31987,56560,71024
31988,56816,71024
31989,58096,71024
31990,58352,71024
31991,58608,71024
31992,59376,71024
31993,59632,71024
31994,60400,71024
31995,60656,71024
31996,22000,71280
31997,22512,71280
31998,22768,71280
31999,23280,71280
32000,23792,71280
32001,24048,71280
32002,24304,71280
32003,26864,71280
32004,27632,71280
32005,27888,71280
32006,28144,71280
32007,28656,71280
32008,29936,71280
32009,30192,71280
32010,30448,71280
32011,31216,71280
32012,31728,71280
32013,31984,71280
32014,32240,71280
32015,32496,71280
32016,32752,71280
32017,33008,71280
32018,33520,71280
32019,34032,71280
32020,34288,71280
32021,34544,71280
32022,34800,71280
32023,35312,71280
32024,35568,71280
32025,36080,71280
32026,36336,71280
32027,36848,71280
32028,37104,71280
32029,37360,71280
32030,37872,71280
32031,38640,71280
32032,38896,71280
32033,39152,71280
32034,40688,71280
32035,41200,71280
32036,41712,71280
32037,42736,71280
32038,42992,71280
32039,43504,71280
32040,44272,71280
32041,44528,71280
32042,44784,71280
32043,45040,71280
32044,45296,71280
32045,45552,71280
32046,45808,71280
32047,46576,71280
32048,47088,71280
32049,47600,71280
32050,47856,71280
32051,48368,71280
32052,48624,71280
32053,49392,71280
32054,49648,71280
32055,50160,71280
32056,50928,71280
32057,51440,71280
32058,51696,71280
32059,52464,71280
32060,52720,71280
32061,52976,71280
32062,53232,71280
32063,53488,71280
32064,53744,71280
32065,54256,71280
32066,54512,71280
32067,55024,71280
32068,55280,71280
32069,55536,71280
32070,56048,71280
32071,56304,71280
32072,56816,71280
32073,58352,71280
32074,58864,71280
32075,59120,71280
32076,59376,71280
32077,59632,71280
32078,59888,71280
32079,22512,71536
32080,22768,71536
32081,23024,71536
32082,23280,71536
32083,23536,71536
32084,23792,71536
32085,26608,71536
32086,27888,71536
32087,28144,71536
32088,28912,71536
32089,29168,71536
32090,29424,71536
32091,29936,71536
32092,30448,71536
32093,32496,71536
32094,32752,71536
32095,33520,71536
32096,34544,71536
32097,34800,71536
32098,36080,71536
32099,36592,71536
32100,36848,71536
32101,37104,71536
32102,37616,71536
32103,37872,71536
32104,38384,71536
32105,39664,71536
32106,39920,71536
32107,40432,71536
32108,40688,71536
32109,41200,71536
32110,41712,71536
32111,42224,71536
32112,42480,71536
32113,43248,71536
32114,43504,71536
32115,44272,71536
32116,45040,71536
32117,45296,71536
32118,45552,71536
32119,46064,71536
32120,46832,71536
32121,47088,71536
32122,47344,71536
32123,47856,71536
32124,48368,71536
32125,48624,71536
32126,49392,71536
32127,49904,71536
32128,50160,71536
32129,50416,71536
32130,51184,71536
32131,51440,71536
32132,52464,71536
32133,52976,71536
32134,53232,71536
32135,54000,71536
32136,54512,71536
32137,54768,71536
32138,55280,71536
32139,57584,71536
32140,57840,71536
32141,58608,71536
32142,59120,71536
32143,59632,71536
32144,59888,71536
32145,60144,71536
32146,60400,71536
32147,22256,71792
32148,22512,71792
32149,23024,71792
32150,23536,71792
32151,23792,71792
32152,26352,71792
32153,28144,71792
32154,28656,71792
32155,29936,71792
32156,30448,71792
32157,30960,71792
32158,31472,71792
32159,32752,71792
32160,33008,71792
32161,34032,71792
32162,34288,71792
32163,34800,71792
32164,36080,71792
32165,36592,71792
32166,37104,71792
32167,38128,71792
32168,38640,71792
32169,38896,71792
32170,39664,71792
32171,41200,71792
32172,41456,71792
32173,41968,71792
32174,42480,71792
32175,42992,71792
32176,43248,71792
32177,43504,71792
32178,43760,71792
32179,44016,71792
32180,45040,71792
32181,45552,71792
32182,45808,71792
32183,46320,71792
32184,46576,71792
32185,47088,71792
32186,47344,71792
32187,48112,71792
32188,49392,71792
32189,49648,71792
32190,50672,71792
32191,52208,71792
32192,53744,71792
32193,54000,71792
32194,54512,71792
32195,54768,71792
32196,55536,71792
32197,56048,71792
32198,56304,71792
32199,56560,71792
32200,56816,71792
32201,57072,71792
32202,58864,71792
32203,22000,72048
32204,22256,72048
32205,22768,72048
32206,23792,72048
32207,26608,72048
32208,26864,72048
32209,27632,72048
32210,27888,72048
32211,28656,72048
32212,29936,72048
32213,30192,72048
32214,30960,72048
32215,31216,72048
32216,31984,72048
32217,32240,72048
32218,32496,72048
32219,32752,72048
32220,33008,72048
32221,33264,72048
32222,33520,72048
32223,34288,72048
32224,34800,72048
32225,35056,72048
32226,36080,72048
32227,36336,72048
32228,36848,72048
32229,37360,72048
32230,37616,72048
32231,37872,72048
32232,38128,72048
32233,38384,72048
32234,38896,72048
32235,39152,72048
32236,39920,72048
32237,40432,72048
32238,40688,72048
32239,41200,72048
32240,41968,72048
32241,42480,72048
32242,43248,72048
32243,43760,72048
32244,44016,72048
32245,45808,72048
32246,46064,72048
32247,46576,72048
32248,46832,72048
32249,47600,72048
32250,48880,72048
32251,49136,72048
32252,49392,72048
32253,49648,72048
32254,50160,72048
32255,50672,72048
32256,50928,72048
32257,51696,72048
32258,51952,72048
32259,52464,72048
32260,53488,72048
32261,54000,72048
32262,54256,72048
32263,54512,72048
32264,55280,72048
32265,55536,72048
32266,56048,72048
32267,56560,72048
32268,57328,72048
32269,58352,72048
32270,58608,72048
32271,59120,72048
32272,59632,72048
32273,22256,72304
32274,22768,72304
32275,23280,72304
32276,23536,72304
32277,25840,72304
32278,26352,72304
32279,26608,72304
32280,27120,72304
32281,28144,72304
32282,29424,72304
32283,29680,72304
32284,30192,72304
32285,30448,72304
32286,30960,72304
32287,31472,72304
32288,32496,72304
32289,32752,72304
32290,33776,72304
32291,34288,72304
32292,34544,72304
32293,34800,72304
32294,36080,72304
32295,36336,72304
32296,37104,72304
32297,37360,72304
32298,37616,72304
32299,37872,72304
32300,38128,72304
32301,38384,72304
32302,38896,72304
32303,39408,72304
32304,39920,72304
32305,40176,72304
32306,40688,72304
32307,41200,72304
32308,41968,72304
32309,43504,72304
32310,44272,72304
32311,44528,72304
32312,45040,72304
32313,45296,72304
32314,45552,72304
32315,46064,72304
32316,46320,72304
32317,46576,72304
32318,46832,72304
32319,47088,72304
32320,47344,72304
32321,47856,72304
32322,51184,72304
32323,51440,72304
32324,51952,72304
32325,52208,72304
32326,52464,72304
32327,52720,72304
32328,52976,72304
32329,54000,72304
32330,54256,72304
32331,54512,72304
32332,54768,72304
32333,55024,72304
32334,55792,72304
32335,57072,72304
32336,57584,72304
32337,57840,72304
32338,58096,72304
32339,58352,72304
32340,58608,72304
32341,58864,72304
32342,59376,72304
32343,22256,72560
32344,23024,72560
32345,23280,72560
32346,25840,72560
32347,26096,72560
32348,26352,72560
32349,26608,72560
32350,26864,72560
32351,27376,72560
32352,27632,72560
32353,28144,72560
32354,28400,72560
32355,28912,72560
32356,29680,72560
32357,29936,72560
32358,30192,72560
32359,30960,72560
32360,31216,72560
32361,31728,72560
32362,32496,72560
32363,33008,72560
32364,34288,72560
32365,34544,72560
32366,37360,72560
32367,37616,72560
32368,38384,72560
32369,38640,72560
32370,39152,72560
32371,39920,72560
32372,40176,72560
32373,40432,72560
32374,40688,72560
32375,41456,72560
32376,41968,72560
32377,42224,72560
32378,42480,72560
32379,42736,72560
32380,43504,72560
32381,44272,72560
32382,44528,72560
32383,45296,72560
32384,45808,72560
32385,46576,72560
32386,47344,72560
32387,47856,72560
32388,48112,72560
32389,48368,72560
32390,48880,72560
32391,49648,72560
32392,50160,72560
32393,50416,72560
32394,50928,72560
32395,51440,72560
32396,51952,72560
32397,53744,72560
32398,54000,72560
32399,55024,72560
32400,55280,72560
32401,56816,72560
32402,57072,72560
32403,57328,72560
32404,57584,72560
32405,58608,72560
32406,58864,72560
32407,22256,72816
32408,22512,72816
32409,22768,72816
32410,23024,72816
32411,25584,72816
32412,26096,72816
32413,27120,72816
32414,27888,72816
32415,28400,72816
32416,29168,72816
32417,29424,72816
32418,29680,72816
32419,29936,72816
32420,30192,72816
32421,30448,72816
32422,31216,72816
32423,31472,72816
32424,31984,72816
32425,32240,72816
32426,33776,72816
32427,34800,72816
32428,35056,72816
32429,35568,72816
32430,36080,72816
32431,36848,72816
32432,37616,72816
32433,37872,72816
32434,38128,72816
32435,38640,72816
32436,39664,72816
32437,39920,72816
32438,40176,72816
32439,40688,72816
32440,41200,72816
32441,41456,72816
32442,41712,72816
32443,42480,72816
32444,42992,72816
32445,44016,72816
32446,44272,72816
32447,44528,72816
32448,44784,72816
32449,45296,72816
32450,46064,72816
32451,46576,72816
32452,46832,72816
32453,47088,72816
32454,47856,72816
32455,48368,72816
32456,49136,72816
32457,49904,72816
32458,50416,72816
32459,50672,72816
32460,50928,72816
32461,51184,72816
32462,51696,72816
32463,51952,72816
32464,52208,72816
32465,52464,72816
32466,52976,72816
32467,53744,72816
32468,54000,72816
32469,54512,72816
32470,55024,72816
32471,56560,72816
32472,56816,72816
32473,57328,72816
32474,58352,72816
32475,22256,73072
32476,23024,73072
32477,25072,73072
32478,25328,73072
32479,25840,73072
32480,26608,73072
32481,26864,73072
32482,27632,73072
32483,28400,73072
32484,29168,73072
32485,29936,73072
32486,30448,73072
32487,30704,73072
32488,31728,73072
32489,32240,73072
32490,33520,73072
32491,34032,73072
32492,34544,73072
32493,34800,73072
32494,35056,73072
32495,35568,73072
32496,35824,73072
32497,36080,73072
32498,36592,73072
32499,37104,73072
32500,37360,73072
32501,38384,73072
32502,38640,73072
32503,39152,73072
32504,39408,73072
32505,40688,73072
32506,40944,73072
32507,41712,73072
32508,42224,73072
32509,42736,73072
32510,43248,73072
32511,43504,73072
32512,44016,73072
32513,44784,73072
32514,45296,73072
32515,45552,73072
32516,45808,73072
32517,46064,73072
32518,46832,73072
32519,47088,73072
32520,47600,73072
32521,47856,73072
32522,48112,73072
32523,49392,73072
32524,49648,73072
32525,51184,73072
32526,51440,73072
32527,51696,73072
32528,52464,73072
32529,52720,73072
32530,53488,73072
32531,54256,73072
32532,54768,73072
32533,55024,73072
32534,55536,73072
32535,55792,73072
32536,56304,73072
32537,56560,73072
32538,56816,73072
32539,57072,73072
32540,57584,73072
32541,57840,73072
32542,58352,73072
32543,22256,73328
32544,22512,73328
32545,22768,73328
32546,25840,73328
32547,26096,73328
32548,27120,73328
32549,27376,73328
32550,29168,73328
32551,29936,73328
32552,30448,73328
32553,30704,73328
32554,30960,73328
32555,31216,73328
32556,32240,73328
32557,32496,73328
32558,33008,73328
32559,33264,73328
32560,34544,73328
32561,34800,73328
32562,35056,73328
32563,35312,73328
32564,35568,73328
32565,36080,73328
32566,38384,73328
32567,38640,73328
32568,39152,73328
32569,39664,73328
32570,40176,73328
32571,40432,73328
32572,40944,73328
32573,41968,73328
32574,42992,73328
32575,43248,73328
32576,43504,73328
32577,44016,73328
32578,44784,73328
32579,45040,73328
32580,45296,73328
32581,46576,73328
32582,47344,73328
32583,47856,73328
32584,48112,73328
32585,48880,73328
32586,49136,73328
32587,49392,73328
32588,49648,73328
32589,50672,73328
32590,50928,73328
32591,51952,73328
32592,52208,73328
32593,52720,73328
32594,53232,73328
32595,53488,73328
32596,54000,73328
32597,54256,73328
32598,55280,73328
32599,55792,73328
32600,56048,73328
32601,56816,73328
32602,57072,73328
32603,58096,73328
32604,22768,73584
32605,24560,73584
32606,24816,73584
32607,25072,73584
32608,25328,73584
32609,25584,73584
32610,25840,73584
32611,26864,73584
32612,27888,73584
32613,29168,73584
32614,29680,73584
32615,29936,73584
32616,30192,73584
32617,31216,73584
32618,31984,73584
32619,32240,73584
32620,33008,73584
32621,33264,73584
32622,34544,73584
32623,34800,73584
32624,35568,73584
32625,36080,73584
32626,36592,73584
32627,37104,73584
32628,37360,73584
32629,38128,73584
32630,38640,73584
32631,40176,73584
32632,40432,73584
32633,40688,73584
32634,42224,73584
32635,42480,73584
32636,42736,73584
32637,42992,73584
32638,43760,73584
32639,44016,73584
32640,45040,73584
32641,45296,73584
32642,45552,73584
32643,45808,73584
32644,46320,73584
32645,47088,73584
32646,47344,73584
32647,47600,73584
32648,48624,73584
32649,48880,73584
32650,49136,73584
32651,49392,73584
32652,49904,73584
32653,50672,73584
32654,51184,73584
32655,51952,73584
32656,53232,73584
32657,53488,73584
32658,54256,73584
32659,54512,73584
32660,55792,73584
32661,57584,73584
32662,22512,73840
32663,24560,73840
32664,24816,73840
32665,25072,73840
32666,25584,73840
32667,26096,73840
32668,26864,73840
32669,27632,73840
32670,27888,73840
32671,28656,73840
32672,28912,73840
32673,30192,73840
32674,30704,73840
32675,30960,73840
32676,31472,73840
32677,32240,73840
32678,32496,73840
32679,33520,73840
32680,34544,73840
32681,35056,73840
32682,35312,73840
32683,35568,73840
32684,36592,73840
32685,37104,73840
32686,37360,73840
32687,38384,73840
32688,39408,73840
32689,39920,73840
32690,40176,73840
32691,40432,73840
32692,40688,73840
32693,40944,73840
32694,41968,73840
32695,42480,73840
32696,42992,73840
32697,43504,73840
32698,43760,73840
32699,44528,73840
32700,44784,73840
32701,45296,73840
32702,45808,73840
32703,46320,73840
32704,47088,73840
32705,47856,73840
32706,48112,73840
32707,49136,73840
32708,50160,73840
32709,50672,73840
32710,50928,73840
32711,51440,73840
32712,52208,73840
32713,52976,73840
32714,53488,73840
32715,54512,73840
32716,54768,73840
32717,55024,73840
32718,55280,73840
32719,56048,73840
32720,56304,73840
32721,24560,74096
32722,25328,74096
32723,26352,74096
32724,26864,74096
32725,27376,74096
32726,27888,74096
32727,28144,74096
32728,28400,74096
32729,29168,74096
32730,29680,74096
32731,29936,74096
32732,30192,74096
32733,30960,74096
32734,31728,74096
32735,32752,74096
32736,33264,74096
32737,33520,74096
32738,34032,74096
32739,34288,74096
32740,34544,74096
32741,36336,74096
32742,36848,74096
32743,37360,74096
32744,37616,74096
32745,38128,74096
32746,38640,74096
32747,38896,74096
32748,39152,74096
32749,39408,74096
32750,39664,74096
32751,39920,74096
32752,40432,74096
